#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.489000000000000909e+02	2.409774655542402979e+04	nan	2.050948970233329601e+04	nan	1.402178687786456018e-02	nan	8.762961160744121569e-01	nan	7.876208306425944272e+01	nan	4.888310709448529678e+01	nan	1.269000000000089674e-02	8.256508997727349253e-02	8.585700000000000554e-01	2.483971030102918864e-02	8.026475396825833286e+01	8.601621661418439035e-02	1.228723738149587255e-02	nan	3.002312047209057880e-02	nan
5.494500000000000455e+02	2.414250844802229767e+04	nan	2.054279736603632773e+04	nan	1.299067721772585379e-02	nan	8.760833376707521936e-01	nan	7.889098190458129523e+01	nan	4.895124451632170803e+01	nan	1.177000000000141475e-02	8.256508997727349253e-02	8.583589999999999831e-01	2.483971030102918864e-02	8.028215079364166229e+01	8.601621661418439035e-02	1.138091585550866751e-02	nan	2.987442141602728723e-02	nan
5.500000000000000000e+02	2.419083496295156147e+04	nan	2.057627081765817275e+04	nan	1.390099399779805289e-02	nan	8.758144221417968334e-01	nan	7.902263039045341486e+01	nan	4.902108630625406249e+01	nan	1.261000000000002050e-02	8.256508997727349253e-02	8.580929999999999946e-01	2.483971030102918864e-02	8.029954761902499172e+01	8.601621661418439035e-02	1.217469102537808816e-02	nan	2.871095184659565314e-02	nan
5.505500000000000682e+02	2.423601064739838694e+04	nan	2.061110073222676874e+04	nan	1.431476928886536368e-02	nan	8.756016410533185024e-01	nan	7.916126404939323891e+01	nan	4.909523479611561925e+01	nan	1.299999999999984501e-02	8.256508997727349253e-02	8.578820000000000334e-01	2.483971030102918864e-02	8.031694444440832115e+01	8.601621661418439035e-02	1.253403548063015786e-02	nan	2.184154692417207555e-02	nan
5.511000000000000227e+02	2.427989116783012651e+04	nan	2.065688503511848830e+04	nan	1.475008713852798796e-02	nan	8.753500736969733742e-01	nan	7.910821328755010029e+01	nan	4.904913882284614601e+01	nan	1.341000000000193253e-02	8.256508997727349253e-02	8.576329999999999787e-01	2.483971030102918864e-02	8.010325099202501065e+01	8.601621661418439035e-02	1.291148986374725423e-02	nan	1.813635775236894718e-02	nan
5.516500000000000909e+02	2.432248888550671836e+04	nan	2.071202289761843713e+04	nan	1.469049459848258653e-02	nan	8.751372899747090761e-01	nan	7.885067531596067170e+01	nan	4.887484222188663807e+01	nan	1.336999999999911003e-02	8.256508997727349253e-02	8.574220000000000175e-01	2.483971030102918864e-02	7.965846726187494653e+01	8.601621661418439035e-02	1.285619963130415350e-02	nan	1.890682589629623725e-02	nan
5.522000000000000455e+02	2.436526980177848600e+04	nan	2.076491384851019393e+04	nan	1.393947578022934099e-02	nan	8.748663271381642570e-01	nan	7.858590941262440310e+01	nan	4.869613354804403116e+01	nan	1.270000000000148788e-02	8.256508997727349253e-02	8.571539999999999715e-01	2.483971030102918864e-02	7.921368353172498189e+01	8.601621661418439035e-02	1.219517797808064054e-02	nan	1.916870383316452917e-02	nan
5.527500000000000000e+02	2.441036959458089768e+04	nan	2.081708221673704611e+04	nan	1.416505952052114943e-02	nan	8.746535407250264349e-01	nan	7.831875321106497267e+01	nan	4.851597442787556247e+01	nan	1.292000000000213464e-02	8.256508997727349253e-02	8.569429999999998993e-01	2.483971030102918864e-02	7.876889980157501725e+01	8.601621661418439035e-02	1.238951946420456876e-02	nan	1.929589480288204303e-02	nan
5.533000000000000682e+02	2.445476195391243527e+04	nan	2.086890671154361189e+04	nan	1.343760262565641891e-02	nan	8.743652234631760223e-01	nan	7.805437827084826097e+01	nan	4.833765661761026422e+01	nan	1.226999999999867606e-02	8.256508997727349253e-02	8.566580000000000306e-01	2.483971030102918864e-02	7.832411607142495313e+01	8.601621661418439035e-02	1.174937242259143505e-02	nan	1.885011564000451528e-02	nan
5.538500000000000227e+02	2.450157296476629563e+04	nan	2.092195678397275697e+04	nan	1.335637832254195009e-02	nan	8.741524343080829818e-01	nan	7.778948181120459537e+01	nan	4.815908612506109421e+01	nan	1.221000000000229367e-02	8.256508997727349253e-02	8.564469999999999583e-01	2.483971030102918864e-02	7.787933234127498849e+01	8.601621661418439035e-02	1.167551062418975549e-02	nan	1.726423967795816250e-02	nan
