#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
3.030500000000000114e+02	1.004252429813228810e+04	nan	7.528128875368474837e+03	nan	2.862226108859203602e-02	nan	9.246460670347194100e-01	nan	9.427742521145773935e+01	nan	6.128852098632154366e+01	nan	3.045000000000123649e-02	8.256508997727349253e-02	9.273069999999999924e-01	2.483971030102918864e-02	9.020190178574166850e+01	8.601621661418439035e-02	2.646546114520751183e-02	nan	5.196646175835338555e-02	nan
3.036000000000000227e+02	1.006330610113894363e+04	nan	7.547372055799924055e+03	nan	2.985788814282298864e-02	nan	9.245200719356603258e-01	nan	9.438719791304622220e+01	nan	6.135463861820599618e+01	nan	3.176999999999838981e-02	8.256508997727349253e-02	9.270969999999999489e-01	2.483971030102918864e-02	9.025407440479166610e+01	8.601621661418439035e-02	2.760421689364961004e-02	nan	5.551051825423583552e-02	nan
3.041500000000000341e+02	1.008323059318735068e+04	nan	7.565386659724536003e+03	nan	2.995632301103256720e-02	nan	9.243930492655203501e-01	nan	9.452795364731132111e+01	nan	6.144092426055146916e+01	nan	3.187999999999842349e-02	8.256508997727349253e-02	9.268859999999999877e-01	2.483971030102918864e-02	9.033658035717499502e+01	8.601621661418439035e-02	2.769141677295126891e-02	nan	5.756210289631851634e-02	nan
3.047000000000000455e+02	1.010309234329243191e+04	nan	7.582759200852875438e+03	nan	2.871124950614452331e-02	nan	9.242669935506914181e-01	nan	9.467186917184353945e+01	nan	6.152797226367906092e+01	nan	3.056000000000119732e-02	8.256508997727349253e-02	9.266760000000000552e-01	2.483971030102918864e-02	9.041908630955833814e+01	8.601621661418439035e-02	2.653686026212797103e-02	nan	5.764149394245591390e-02	nan
3.052500000000000000e+02	1.012381823153117330e+04	nan	7.600107814353391404e+03	nan	2.552194862257658320e-02	nan	9.241409075663054029e-01	nan	9.481709285233411322e+01	nan	6.160866197258994248e+01	nan	2.717000000000145341e-02	8.256508997727349253e-02	9.264660000000000117e-01	2.483971030102918864e-02	9.050159226194166706e+01	8.601621661418439035e-02	2.358587676292854193e-02	nan	5.722579315252774440e-02	nan
3.058000000000000114e+02	1.014713727137558089e+04	nan	7.617582452010830821e+03	nan	2.551702020516218028e-02	nan	9.245245548704387195e-01	nan	9.495996744824842040e+01	nan	6.169621532260168806e+01	nan	2.717000000000145341e-02	8.256508997727349253e-02	9.267670000000000075e-01	2.483971030102918864e-02	9.058409821432499598e+01	8.601621661418439035e-02	2.359111174679755576e-02	nan	5.699208089285687923e-02	nan
3.063500000000000227e+02	1.017045113661021423e+04	nan	7.635128749396953026e+03	nan	2.653558285016022547e-02	nan	9.243984543242917962e-01	nan	9.510062556447086024e+01	nan	6.178263224702467937e+01	nan	2.826000000000118348e-02	8.256508997727349253e-02	9.265569999999999640e-01	2.483971030102918864e-02	9.066660416670833911e+01	8.601621661418439035e-02	2.452945177128229917e-02	nan	5.503009140273115024e-02	nan
3.069000000000000341e+02	1.019287316239082793e+04	nan	7.653300625447123821e+03	nan	2.661514933869684255e-02	nan	9.242723234994280057e-01	nan	9.522978824004448484e+01	nan	6.186150174910588362e+01	nan	2.835000000000003489e-02	8.256508997727349253e-02	9.263470000000000315e-01	2.483971030102918864e-02	9.073682539686666360e+01	8.601621661418439035e-02	2.459964591956159685e-02	nan	5.190057749550709004e-02	nan
3.074500000000000455e+02	1.021523120777889744e+04	nan	7.672568233790914746e+03	nan	2.737990149651377270e-02	nan	9.241451645410247995e-01	nan	9.534806289605198515e+01	nan	6.192925352304624198e+01	nan	2.916999999999976556e-02	8.256508997727349253e-02	9.261359999999999593e-01	2.483971030102918864e-02	9.079476190479999786e+01	8.601621661418439035e-02	2.530300357361277286e-02	nan	5.008643935768686967e-02	nan
3.080000000000000000e+02	1.023696775768689076e+04	nan	7.692533717718782100e+03	nan	2.807882251043620006e-02	nan	9.240189730553900471e-01	nan	9.546700112770221835e+01	nan	6.199548087372994587e+01	nan	2.991999999999902377e-02	8.256508997727349253e-02	9.259260000000000268e-01	2.483971030102918864e-02	9.085269841273333213e+01	8.601621661418439035e-02	2.594536474069782800e-02	nan	5.087538538816126915e-02	nan
3.085500000000000114e+02	1.025816614921064865e+04	nan	7.712189588477703182e+03	nan	2.801759787387411715e-02	nan	9.244396719614909053e-01	nan	9.558595138239586220e+01	nan	6.206771572292791461e+01	nan	2.985999999999871396e-02	8.256508997727349253e-02	9.262639999999999763e-01	2.483971030102918864e-02	9.091063492066666640e+01	8.601621661418439035e-02	2.590057898767315556e-02	nan	5.458345357171760781e-02	nan
3.091000000000000227e+02	1.027940119574230266e+04	nan	7.730510158807429434e+03	nan	2.657732917954340121e-02	nan	9.243134692303032196e-01	nan	9.570476244761736950e+01	nan	6.214019691831470027e+01	nan	2.832999999999885610e-02	8.256508997727349253e-02	9.260540000000000438e-01	2.483971030102918864e-02	9.096857142860000067e+01	8.601621661418439035e-02	2.456578333681952789e-02	nan	5.458193022199363947e-02	nan
3.096500000000000341e+02	1.030179006046763971e+04	nan	7.748831240453549981e+03	nan	2.657240489742856634e-02	nan	9.241872362026513077e-01	nan	9.582393719851047820e+01	nan	6.221273033910264871e+01	nan	2.832999999999885610e-02	8.256508997727349253e-02	9.258440000000000003e-01	2.483971030102918864e-02	9.102650793653333494e+01	8.601621661418439035e-02	2.455787744141230133e-02	nan	5.873980709822948509e-02	nan
3.102000000000000455e+02	1.032418613282007027e+04	nan	7.765855470688554306e+03	nan	2.709264063099140266e-02	nan	9.240609728740958317e-01	nan	9.600702703965632168e+01	nan	6.232011715226508386e+01	nan	2.888999999999936064e-02	8.256508997727349253e-02	9.256339999999999568e-01	2.483971030102918864e-02	9.114664980160834773e+01	8.601621661418439035e-02	2.503525185920217264e-02	nan	6.394730658858054084e-02	nan
3.107500000000000000e+02	1.034615515486519143e+04	nan	7.781493345891551144e+03	nan	2.738775293731505675e-02	nan	9.239336808495356435e-01	nan	9.625133982873218486e+01	nan	6.247129293265331285e+01	nan	2.920999999999911168e-02	8.256508997727349253e-02	9.254229999999999956e-01	2.483971030102918864e-02	9.132899702382499640e+01	8.601621661418439035e-02	2.530446738157118153e-02	nan	6.341934264397731946e-02	nan
3.113000000000000114e+02	1.036789044736143114e+04	nan	7.797261405892011680e+03	nan	2.760781529487839336e-02	nan	9.243774893157992167e-01	nan	9.649420237377910325e+01	nan	6.262459144464369842e+01	nan	2.945000000000035784e-02	8.256508997727349253e-02	9.257840000000000513e-01	2.483971030102918864e-02	9.151134424604165929e+01	8.601621661418439035e-02	2.552004298777401162e-02	nan	6.338869142428060766e-02	nan
3.118500000000000227e+02	1.038944213519610639e+04	nan	7.813037090442851877e+03	nan	2.855891866683674465e-02	nan	9.242511864049305359e-01	nan	9.673583988656493204e+01	nan	6.277742696316323645e+01	nan	3.046999999999918524e-02	8.256508997727349253e-02	9.255740000000000078e-01	2.483971030102918864e-02	9.169369146825833639e+01	8.601621661418439035e-02	2.639561446026577815e-02	nan	6.354124967411835245e-02	nan
3.124000000000000341e+02	1.041027892991547014e+04	nan	7.828774898640340325e+03	nan	2.855399628338180923e-02	nan	9.241248531800275723e-01	nan	9.697694571809881836e+01	nan	6.292991020839320981e+01	nan	3.046999999999918524e-02	8.256508997727349253e-02	9.253639999999999644e-01	2.483971030102918864e-02	9.187603869047499927e+01	8.601621661418439035e-02	2.638745762308326859e-02	nan	6.362119786281728029e-02	nan
3.129500000000000455e+02	1.043112216566239840e+04	nan	7.844492930264897950e+03	nan	2.777139948931245730e-02	nan	9.239984896366485456e-01	nan	9.721852039891136599e+01	nan	6.307950856625060965e+01	nan	2.963999999999848353e-02	8.256508997727349253e-02	9.251540000000000319e-01	2.483971030102918864e-02	9.205838591269166216e+01	8.601621661418439035e-02	2.566073118322070162e-02	nan	5.687628077487175832e-02	nan
3.135000000000000000e+02	1.045255569365008159e+04	nan	7.862074951915684323e+03	nan	2.734492076239612018e-02	nan	9.238720957703510095e-01	nan	9.739420426942365339e+01	nan	6.318218565977579715e+01	nan	2.919000000000116293e-02	8.256508997727349253e-02	9.249439999999999884e-01	2.483971030102918864e-02	9.217265575395832400e+01	8.601621661418439035e-02	2.526320925342908849e-02	nan	4.935851527779844955e-02	nan
3.140500000000000114e+02	1.047432648272452752e+04	nan	7.882334880610294022e+03	nan	2.773337887666101759e-02	nan	9.243420335207013228e-01	nan	9.750328876106338782e+01	nan	6.324830066903922443e+01	nan	2.961000000000010846e-02	8.256508997727349253e-02	9.253310000000000146e-01	2.483971030102918864e-02	9.221884821427499901e+01	8.601621661418439035e-02	2.563512782725290914e-02	nan	4.921405810362876332e-02	nan
3.146000000000000227e+02	1.049578141767575107e+04	nan	7.902654277923442351e+03	nan	2.961073499179443097e-02	nan	9.242156327987695041e-01	nan	9.761486490652769987e+01	nan	6.331643019241323600e+01	nan	3.161999999999922512e-02	8.256508997727349253e-02	9.251209999999999711e-01	2.483971030102918864e-02	9.226504067459165981e+01	8.601621661418439035e-02	2.736670417807795727e-02	nan	5.146810855904678655e-02	nan
3.151500000000000341e+02	1.051587883227201019e+04	nan	7.922083785398984219e+03	nan	2.960581451248985724e-02	nan	9.240902008569270576e-01	nan	9.772763350505975666e+01	nan	6.338535357025321559e+01	nan	3.161999999999922512e-02	8.256508997727349253e-02	9.249119999999999564e-01	2.483971030102918864e-02	9.231123313490833482e+01	8.601621661418439035e-02	2.735844307937967956e-02	nan	5.292167727926631871e-02	nan
3.157000000000000455e+02	1.053598231544187547e+04	nan	7.940979633970128816e+03	nan	2.869283343161788472e-02	nan	9.239627403562779007e-01	nan	9.784140429837093222e+01	nan	6.345494639966184991e+01	nan	3.065000000000005567e-02	8.256508997727349253e-02	9.247009999999999952e-01	2.483971030102918864e-02	9.235742559522500983e+01	8.601621661418439035e-02	2.651110900606388696e-02	nan	5.320224003070245927e-02	nan
3.162500000000000000e+02	1.055672833553006421e+04	nan	7.959775835021492639e+03	nan	2.791104557172330303e-02	nan	9.238362486268291152e-01	nan	9.795603190401514837e+01	nan	6.352498787439961347e+01	nan	2.981999999999958295e-02	8.256508997727349253e-02	9.244909999999999517e-01	2.483971030102918864e-02	9.240361805554167063e+01	8.601621661418439035e-02	2.578523563623332654e-02	nan	4.952971143203838827e-02	nan
3.168000000000000114e+02	1.057805837135983711e+04	nan	7.979965736619690688e+03	nan	2.790612424496177399e-02	nan	9.242873693062595430e-01	nan	9.802415689827232370e+01	nan	6.356461937581994448e+01	nan	2.981999999999958295e-02	8.256508997727349253e-02	9.248589999999999867e-01	2.483971030102918864e-02	9.240109722220833532e+01	8.601621661418439035e-02	2.579327816590934810e-02	nan	4.637930803372505156e-02	nan
3.173500000000000227e+02	1.059938175633100218e+04	nan	8.001527075984065050e+03	nan	2.784506649663896077e-02	nan	9.241618684696922825e-01	nan	9.804608951046787979e+01	nan	6.357450265509453402e+01	nan	2.975999999999927315e-02	8.256508997727349253e-02	9.246499999999999719e-01	2.483971030102918864e-02	9.234986309522498971e+01	8.601621661418439035e-02	2.573334868119668897e-02	nan	4.528276458737338223e-02	nan
3.179000000000000341e+02	1.062075480057851928e+04	nan	8.023610533324009339e+03	nan	2.784014775161161581e-02	nan	9.240353379022874236e-01	nan	9.806643143332846080e+01	nan	6.358339049369936902e+01	nan	2.975999999999927315e-02	8.256508997727349253e-02	9.244400000000000395e-01	2.483971030102918864e-02	9.229862896824165830e+01	8.601621661418439035e-02	2.572528033491004729e-02	nan	4.357399457462782927e-02	nan
3.184500000000000455e+02	1.064213454815909790e+04	nan	8.046560001458892657e+03	nan	2.723662168832460470e-02	nan	9.239087769815251816e-01	nan	9.808288485932857270e+01	nan	6.358970541091917994e+01	nan	2.912000000000004168e-02	8.256508997727349253e-02	9.242299999999999960e-01	2.483971030102918864e-02	9.224739484125832689e+01	8.601621661418439035e-02	2.516415383316846985e-02	nan	4.312774405030150859e-02	nan
3.190000000000000000e+02	1.066399103511456269e+04	nan	8.069746931868089632e+03	nan	2.670801587070706709e-02	nan	9.237821857029583361e-01	nan	9.809960413535424095e+01	nan	6.359611018719837716e+01	nan	2.855999999999950939e-02	8.256508997727349253e-02	9.240199999999999525e-01	2.483971030102918864e-02	9.219616071427499548e+01	8.601621661418439035e-02	2.467238927683107486e-02	nan	4.281832265271701826e-02	nan
3.195500000000000114e+02	1.068628316068979075e+04	nan	8.093101419807998354e+03	nan	2.685269359710421022e-02	nan	9.242184699438328321e-01	nan	9.812275789210137589e+01	nan	6.360675143893959671e+01	nan	2.871999999999926348e-02	8.256508997727349253e-02	9.243730000000000002e-01	2.483971030102918864e-02	9.214492658729166408e+01	8.601621661418439035e-02	2.481775539018621010e-02	nan	3.941972723480667573e-02	nan
3.201000000000000227e+02	1.070844471363254888e+04	nan	8.118469428927985973e+03	nan	2.810042390001064871e-02	nan	9.240918687214533245e-01	nan	9.808603792069105509e+01	nan	6.357875434999289155e+01	nan	3.006000000000082911e-02	8.256508997727349253e-02	9.241629999999999567e-01	2.483971030102918864e-02	9.203251884919998815e+01	8.601621661418439035e-02	2.596737323362582894e-02	nan	3.604625015156211892e-02	nan
3.206500000000000341e+02	1.072962513858549755e+04	nan	8.146211565649429758e+03	nan	2.809550699256790213e-02	nan	9.239652371325071112e-01	nan	9.798674427912872886e+01	nan	6.351004849836050425e+01	nan	3.006000000000082911e-02	8.256508997727349253e-02	9.239530000000000243e-01	2.483971030102918864e-02	9.185893749999998192e+01	8.601621661418439035e-02	2.595927178074601202e-02	nan	3.642899898556348215e-02	nan
3.212000000000000455e+02	1.075081217359346556e+04	nan	8.173662223857092613e+03	nan	2.719348516305015312e-02	nan	9.238385751725445294e-01	nan	9.788509062305554664e+01	nan	6.343974499485875640e+01	nan	2.909999999999885942e-02	8.256508997727349253e-02	9.237429999999999808e-01	2.483971030102918864e-02	9.168535615079998990e+01	8.601621661418439035e-02	2.512239058700798180e-02	nan	3.832062244370675747e-02	nan
3.217500000000000000e+02	1.077270499458496670e+04	nan	8.199757833380894226e+03	nan	2.660929242917830367e-02	nan	9.237118828371170265e-01	nan	9.778073288900276339e+01	nan	6.336765810575923297e+01	nan	2.848000000000124737e-02	8.256508997727349253e-02	9.235330000000000483e-01	2.483971030102918864e-02	9.151177480159999789e+01	8.601621661418439035e-02	2.457931961071973398e-02	nan	3.832253715937379568e-02	nan
3.223000000000000114e+02	1.079508152935935323e+04	nan	8.225852139085165618e+03	nan	2.652964341320947217e-02	nan	9.241163108891922162e-01	nan	9.767673118198806037e+01	nan	6.329588013727533280e+01	nan	2.839999999999975877e-02	8.256508997727349253e-02	9.238539999999999530e-01	2.483971030102918864e-02	9.133819345239999166e+01	8.601621661418439035e-02	2.451647620022089427e-02	nan	3.506071708337326481e-02	nan
3.228500000000000227e+02	1.081751542220383453e+04	nan	8.254374088525675688e+03	nan	2.623519791931483089e-02	nan	9.239896057096895765e-01	nan	9.757293247115374868e+01	nan	6.322462702719695926e+01	nan	2.809000000000083999e-02	8.256508997727349253e-02	9.236440000000000206e-01	2.483971030102918864e-02	9.116461210319999964e+01	8.601621661418439035e-02	2.424105018118337743e-02	nan	3.520036759354562561e-02	nan
3.234000000000000341e+02	1.084020420820481922e+04	nan	8.282782882761772271e+03	nan	2.623028270997148151e-02	nan	9.238638706101233167e-01	nan	9.747105808892449375e+01	nan	6.315451063161987122e+01	nan	2.809000000000083999e-02	8.256508997727349253e-02	9.234350000000000058e-01	2.483971030102918864e-02	9.099226785716666654e+01	8.601621661418439035e-02	2.423321051163204731e-02	nan	3.620479763344698620e-02	nan
3.239500000000000455e+02	1.086290033423962632e+04	nan	8.310403531553251014e+03	nan	2.609466060151488173e-02	nan	9.237371047474439711e-01	nan	9.737117156809642893e+01	nan	6.308576548063552991e+01	nan	2.794999999999869811e-02	8.256508997727349253e-02	9.232249999999999623e-01	2.483971030102918864e-02	9.082116071429999238e+01	8.601621661418439035e-02	2.410460623341055195e-02	nan	3.700421088716024376e-02	nan
3.245000000000000000e+02	1.088571754994828370e+04	nan	8.337427483044863038e+03	nan	2.607107613715599695e-02	nan	9.236103084913764860e-01	nan	9.727268733893994579e+01	nan	6.301800869215242074e+01	nan	2.793000000000108937e-02	8.256508997727349253e-02	9.230150000000000299e-01	2.483971030102918864e-02	9.065005357143333242e+01	8.601621661418439035e-02	2.407951467374081292e-02	nan	3.821186114237939274e-02	nan
3.250500000000000114e+02	1.090855854186411307e+04	nan	8.363597367737836976e+03	nan	2.788603191091168498e-02	nan	9.240789193044230965e-01	nan	9.717270245474561818e+01	nan	6.294922843849707306e+01	nan	2.987999999999989623e-02	8.256508997727349253e-02	9.233999999999999986e-01	2.483971030102918864e-02	9.047894642856667247e+01	8.601621661418439035e-02	2.576889423192392503e-02	nan	3.784896402129561688e-02	nan
3.256000000000000227e+02	1.092990210418579954e+04	nan	8.390018170152332459e+03	nan	3.019521462856439645e-02	nan	9.239521159683472540e-01	nan	9.706865494134997618e+01	nan	6.287810697337562260e+01	nan	3.236000000000090887e-02	8.256508997727349253e-02	9.231899999999999551e-01	2.483971030102918864e-02	9.030783928569999830e+01	8.601621661418439035e-02	2.789893244818046625e-02	nan	3.759281976917423079e-02	nan
3.261500000000000341e+02	1.094961612016191611e+04	nan	8.416618994622009268e+03	nan	3.019030150264445309e-02	nan	9.238262831461897528e-01	nan	9.696360862796400681e+01	nan	6.280641225030001351e+01	nan	3.236000000000090887e-02	8.256508997727349253e-02	9.229810000000000514e-01	2.483971030102918864e-02	9.013673214283332413e+01	8.601621661418439035e-02	2.789059402425085252e-02	nan	3.891978914131351969e-02	nan
3.267000000000000455e+02	1.096933603001832853e+04	nan	8.442312864554580301e+03	nan	3.052119584210448086e-02	nan	9.236994190921616887e-01	nan	9.690016483040503203e+01	nan	6.276185844773976896e+01	nan	3.271999999999970071e-02	8.256508997727349253e-02	9.227710000000000079e-01	2.483971030102918864e-02	9.000839384918333508e+01	8.601621661418439035e-02	2.819241086935000973e-02	nan	4.050249606642279676e-02	nan
3.272500000000000000e+02	1.098884482628796286e+04	nan	8.467002700913308217e+03	nan	3.060954700148694335e-02	nan	9.235725246273338573e-01	nan	9.688034783455110244e+01	nan	6.274574314254891760e+01	nan	3.281999999999898887e-02	8.256508997727349253e-02	9.225609999999999644e-01	2.483971030102918864e-02	8.992282440475000271e+01	8.601621661418439035e-02	2.827013660186233207e-02	nan	3.998050364179632499e-02	nan
3.278000000000000114e+02	1.100829998519808214e+04	nan	8.492014892079268975e+03	nan	3.047408298462999862e-02	nan	9.240623307850496237e-01	nan	9.686117230881218632e+01	nan	6.272990094751867218e+01	nan	3.268000000000041705e-02	8.256508997727349253e-02	9.229669999999999819e-01	2.483971030102918864e-02	8.983725496031667035e+01	8.601621661418439035e-02	2.815995215131421661e-02	nan	3.917904585766143061e-02	nan
3.283500000000000227e+02	1.102783126838509452e+04	nan	8.517538739791973057e+03	nan	2.660924615978962210e-02	nan	9.239354311264804664e-01	nan	9.684044758662882657e+01	nan	6.271345552212960683e+01	nan	2.854000000000156065e-02	8.256508997727349253e-02	9.227570000000000494e-01	2.483971030102918864e-02	8.975168551588333798e+01	8.601621661418439035e-02	2.458522532259586890e-02	nan	3.982930673631739776e-02	nan
3.289000000000000341e+02	1.105020242800568667e+04	nan	8.542645880285788735e+03	nan	2.660433475324894964e-02	nan	9.238085010487654403e-01	nan	9.681810426498982736e+01	nan	6.269601122700129281e+01	nan	2.854000000000156065e-02	8.256508997727349253e-02	9.225470000000000059e-01	2.483971030102918864e-02	8.966611607145000562e+01	8.601621661418439035e-02	2.457731060979848753e-02	nan	4.169936094091935413e-02	nan
3.294500000000000455e+02	1.107258079188496049e+04	nan	8.566627063148922389e+03	nan	2.645962238326310390e-02	nan	9.236825420052029445e-01	nan	9.679555484554951761e+01	nan	6.267848021205929854e+01	nan	2.838999999999887100e-02	8.256508997727349253e-02	9.223379999999999912e-01	2.483971030102918864e-02	8.958054662701667326e+01	8.601621661418439035e-02	2.444029126347023115e-02	nan	4.454179947749448837e-02	nan
3.300000000000000000e+02	1.109508461534888193e+04	nan	8.589077884887843538e+03	nan	2.637084568182062119e-02	nan	9.235555511661793782e-01	nan	9.682785356515017838e+01	nan	6.269641715215050226e+01	nan	2.830000000000031449e-02	8.256508997727349253e-02	9.221279999999999477e-01	2.483971030102918864e-02	8.954976785717501286e+01	8.601621661418439035e-02	2.435494091839210395e-02	nan	4.876911715713291157e-02	nan
3.305500000000000114e+02	1.111766730203422230e+04	nan	8.609582664516681689e+03	nan	2.663611460120197255e-02	nan	9.239854408808987341e-01	nan	9.691579861914541993e+01	nan	6.275056731021027190e+01	nan	2.859000000000128106e-02	8.256508997727349253e-02	9.224740000000000162e-01	2.483971030102918864e-02	8.957377976192501023e+01	8.601621661418439035e-02	2.461138209314574915e-02	nan	4.885588890644997767e-02	nan
3.311000000000000227e+02	1.114001468577392734e+04	nan	8.630051026107948928e+03	nan	2.743228390645923581e-02	nan	9.238584394166864389e-01	nan	9.700497427167657349e+01	nan	6.280587272248931185e+01	nan	2.945000000000035784e-02	8.256508997727349253e-02	9.222639999999999727e-01	2.483971030102918864e-02	8.959779166667500760e+01	8.601621661418439035e-02	2.534354699945691111e-02	nan	4.815227329512566240e-02	nan
3.316500000000000341e+02	1.116171646256199165e+04	nan	8.650818477602315397e+03	nan	2.742737440651764683e-02	nan	9.237314075155843573e-01	nan	9.709468939817949718e+01	nan	6.286154968081649486e+01	nan	2.945000000000035784e-02	8.256508997727349253e-02	9.220540000000000402e-01	2.483971030102918864e-02	8.962180357142500498e+01	8.601621661418439035e-02	2.533552716498945964e-02	nan	4.784265000012167396e-02	nan
3.322000000000000455e+02	1.118342510893900726e+04	nan	8.671720329819896506e+03	nan	2.749695693131942384e-02	nan	9.236043451731343890e-01	nan	9.718561632308096421e+01	nan	6.291803503934579567e+01	nan	2.952999999999843944e-02	8.256508997727349253e-02	9.218439999999999968e-01	2.483971030102918864e-02	8.964581547617500235e+01	8.601621661418439035e-02	2.539630890080515555e-02	nan	4.837860877338325677e-02	nan
3.327500000000000000e+02	1.120508179937178647e+04	nan	8.692390622442080712e+03	nan	2.751066669227821698e-02	nan	9.234782543848608638e-01	nan	9.727706783495231946e+01	nan	6.297475736527962908e+01	nan	2.954999999999979865e-02	8.256508997727349253e-02	9.216349999999999820e-01	2.483971030102918864e-02	8.966982738092499972e+01	8.601621661418439035e-02	2.540550245394882292e-02	nan	5.092944112423269942e-02	nan
3.333000000000000114e+02	1.122673065284346922e+04	nan	8.712025630758011175e+03	nan	2.687279828972409523e-02	nan	9.238912579532225777e-01	nan	9.739343318861614307e+01	nan	6.304758638404035764e+01	nan	2.886999999999842470e-02	8.256508997727349253e-02	9.219640000000000057e-01	2.483971030102918864e-02	8.971964781743334072e+01	8.601621661418439035e-02	2.482754341661640163e-02	nan	5.333038680151121896e-02	nan
3.338500000000000227e+02	1.124888346880156860e+04	nan	8.730776666705338357e+03	nan	2.564873806784946988e-02	nan	9.237641530803945011e-01	nan	9.753444612586837081e+01	nan	6.313675949178121982e+01	nan	2.756000000000186079e-02	8.256508997727349253e-02	9.217539999999999623e-01	2.483971030102918864e-02	8.979527678570001115e+01	8.601621661418439035e-02	2.369338479882783857e-02	nan	5.339535140317779732e-02	nan
3.344000000000000341e+02	1.127209669918928557e+04	nan	8.749504888801850029e+03	nan	2.565313501772089125e-02	nan	9.236370177527846170e-01	nan	9.767590795963027972e+01	nan	6.322623017708076532e+01	nan	2.756999999999922013e-02	8.256508997727349253e-02	9.215440000000000298e-01	2.483971030102918864e-02	8.987090575396668157e+01	8.601621661418439035e-02	2.369418512377725189e-02	nan	5.397122784433096288e-02	nan
3.349500000000000455e+02	1.129530914549739100e+04	nan	8.768033279574879998e+03	nan	2.672736900426524870e-02	nan	9.235098519659318272e-01	nan	9.782217530267379857e+01	nan	6.331884210942968139e+01	nan	2.872999999999959267e-02	8.256508997727349253e-02	9.213339999999999863e-01	2.483971030102918864e-02	8.994653472223333779e+01	8.601621661418439035e-02	2.468298859256783453e-02	nan	5.395846590419452193e-02	nan
3.355000000000000000e+02	1.131759169843612108e+04	nan	8.786566052574311470e+03	nan	2.672246084870056465e-02	nan	9.233836581674401689e-01	nan	9.796862549416992749e+01	nan	6.341139850855046234e+01	nan	2.872999999999985288e-02	8.256508997727349253e-02	9.211249999999999716e-01	2.483971030102918864e-02	9.002216369050000822e+01	8.601621661418439035e-02	2.467508365370932669e-02	nan	5.270871820701215904e-02	nan
3.360500000000000114e+02	1.133988138983975477e+04	nan	8.805538246056090429e+03	nan	2.741501730398393163e-02	nan	9.238288833098533548e-01	nan	9.811031609487835681e+01	nan	6.350083678342383564e+01	nan	2.947999999999889598e-02	8.256508997727349253e-02	9.214860000000000273e-01	2.483971030102918864e-02	9.009779265876666443e+01	8.601621661418439035e-02	2.532678482185978311e-02	nan	5.573372614657801094e-02	nan
3.366000000000000227e+02	1.136159752964465042e+04	nan	8.823480703328192249e+03	nan	2.788430296298896258e-02	nan	9.237016778553179819e-01	nan	9.829698915497453982e+01	nan	6.361982590601058973e+01	nan	2.998999999999992644e-02	8.256508997727349253e-02	9.212759999999999838e-01	2.483971030102918864e-02	9.021904166670834968e+01	8.601621661418439035e-02	2.575677743273891915e-02	nan	5.972399898284991987e-02	nan
3.371500000000000341e+02	1.138295113265016153e+04	nan	8.840224391243114951e+03	nan	2.766558384430540737e-02	nan	9.235754446517714378e-01	nan	9.853041200143192668e+01	nan	6.376915125732989509e+01	nan	2.975999999999927315e-02	8.256508997727349253e-02	9.210669999999999691e-01	2.483971030102918864e-02	9.038591071432500712e+01	8.601621661418439035e-02	2.555125390055523055e-02	nan	5.871544230928713720e-02	nan
3.377000000000000455e+02	1.140447649505079426e+04	nan	8.857255685919095413e+03	nan	2.575528836371888605e-02	nan	9.234481783383921005e-01	nan	9.876455424626638546e+01	nan	6.391895019644306331e+01	nan	2.771000000000065772e-02	8.256508997727349253e-02	9.208570000000000366e-01	2.483971030102918864e-02	9.055277976194167877e+01	8.601621661418439035e-02	2.378367412205619272e-02	nan	5.820933864982799633e-02	nan
3.382500000000000000e+02	1.142760160167550566e+04	nan	8.874435059936995458e+03	nan	2.575038209826936014e-02	nan	9.238694702233761769e-01	nan	9.899927664277691974e+01	nan	6.406911168494252706e+01	nan	2.771000000000102548e-02	8.256508997727349253e-02	9.211939999999999573e-01	2.483971030102918864e-02	9.071964880955833621e+01	8.601621661418439035e-02	2.378999186717762476e-02	nan	5.831717959279773128e-02	nan
3.388000000000000114e+02	1.145072056712411722e+04	nan	8.891582665616531813e+03	nan	2.712055284079771880e-02	nan	9.237421924362971826e-01	nan	9.923384684602137895e+01	nan	6.421942169852144389e+01	nan	2.919000000000116293e-02	8.256508997727349253e-02	9.209840000000000249e-01	2.483971030102918864e-02	9.088651785717500786e+01	8.601621661418439035e-02	2.505239894124293432e-02	nan	5.888736176549014267e-02	nan
3.393500000000000227e+02	1.147267455250052626e+04	nan	8.908564238062965160e+03	nan	2.756153849595016289e-02	nan	9.236158872487348903e-01	nan	9.946758087010267957e+01	nan	6.436904946909101000e+01	nan	2.967000000000042173e-02	8.256508997727349253e-02	9.207750000000000101e-01	2.483971030102918864e-02	9.105338690479167951e+01	8.601621661418439035e-02	2.545627483187717227e-02	nan	5.534726015515188668e-02	nan
