#nan	nan	nan
5.5	71.9277142857	0.2371986305
11.5	71.9277142857	0.2371986305
17.5	71.9277142857	0.2371986305
23.5	71.9277142857	0.2371986305
29.5	71.9277142857	0.2371986305
35.5	71.9277142857	0.2371986305
41.5	71.9277142857	0.2371986305
47.5	71.9277142857	0.2371986305
53.5	71.9277142857	0.2371986305
59.5	71.9277142857	0.2371986305
65.5	71.9256666667	0.2372144133
71.5	70.4486071429	0.2376421516
77.5	68.021452381	0.2385924058
83.5	67.3084047619	0.2396721579
89.5	67.1938214286	0.240766503
95.5	67.6955	0.2418751416
101.5	67.2576428571	0.2429801907
107.5	64.6645714286	0.2440637286
113.5	64.1647857143	0.245115419
119.5	65.0523928571	0.246147478
125.5	65.7948452381	0.2471758256
131.5	66.1597261905	0.2482053981
137.5	65.5810238095	0.2492265883
143.5	66.6761309524	0.2502329091
149.5	67.5100119048	0.2512359741
155.5	66.4681904762	0.2522204589
161.5	65.5565238095	0.2532000561
167.5	65.3609404762	0.2542002222
173.5	66.3720357143	0.2551859796
179.5	65.6138333333	0.2561361061
185.5	65.7278095238	0.2570793345
191.5	65.9928928571	0.2580200458
197.5	65.4849761905	0.2589611922
203.5	65.7354642857	0.2598919788
209.5	66.1772619048	0.2607941713
215.5	66.755547619	0.2617046477
221.5	67.0251190476	0.2626145248
227.5	65.7200952381	0.2634814395
233.5	64.6855357143	0.2643052422
239.5	65.2103214286	0.2651399328
245.5	66.7312142857	0.2659795999
251.5	67.6354404762	0.266806514
257.5	66.71675	0.2676282893
263.5	67.5268690476	0.2684361116
269.5	67.0388214286	0.2692477327
275.5	65.6821428571	0.2700508273
281.5	65.5773333333	0.2708526863
287.5	66.5601309524	0.2716558535
293.5	67.0834642857	0.272445911
299.5	66.3009880952	0.2732415106
305.5	65.5793095238	0.2740207783
311.5	66.0445833333	0.2747601644
317.5	67.1928214286	0.2754800577
323.5	66.5882380952	0.2761959061
329.5	65.6079285714	0.2769134617
335.5	66.1809166667	0.2776304378
341.5	67.7381071429	0.2783388246
347.5	67.50325	0.2790302168
353.5	66.1120595238	0.279699156
359.5	66.2267261905	0.2803550992
365.5	66.6411785714	0.2810108267
371.5	66.8719880952	0.281654636
377.5	67.0339047619	0.2822920769
383.5	67.4030238095	0.2829376622
389.5	66.6791785714	0.283581941
395.5	66.3511071429	0.284224067
401.5	68.3585119048	0.2848655004
407.5	68.0427261905	0.2855013215
413.5	65.967702381	0.2861386283
419.5	65.362452381	0.286778514
425.5	66.3565714286	0.2874168753
431.5	66.5939880952	0.2880624067
437.5	66.7995238095	0.2887113891
443.5	66.6159047619	0.2893437181
449.5	66.4245238095	0.2899619185
455.5	66.8691666667	0.2905774242
461.5	66.2118214286	0.2911801419
467.5	67.4829880952	0.2917775061
473.5	68.1838571429	0.292376745
479.5	67.721797619	0.2929610239
485.5	68.6395357143	0.2935315699
491.5	68.5090714286	0.2940994375
497.5	67.5557857143	0.2946641446
503.5	67.3866071429	0.295224722
509.5	67.730702381	0.2957901762
515.5	68.1603214286	0.2963455827
521.5	68.6480952381	0.2968837454
527.5	68.979297619	0.2974238734
533.5	67.996797619	0.2979654592
539.5	67.9364404762	0.2985035374
545.5	67.6191904762	0.2990327305
551.5	67.5771190476	0.2995472633
557.5	68.2778095238	0.3000618666
563.5	68.7111785714	0.3005876818
569.5	68.7317380952	0.301112937
575.5	68.6130357143	0.301632063
581.5	66.4733333333	0.3021432094
587.5	64.3474047619	0.3026463896
593.5	65.5381785714	0.3031290911
599.5	66.9061785714	0.3035897504
605.5	68.148547619	0.3040446669
611.5	69.3779642857	0.3044915156
617.5	70.5183333333	0.304917664
623.5	71.3854880952	0.3053185342
629.5	71.888547619	0.3057091641
635.5	72.4612619048	0.3060939408
641.5	73.7727380952	0.3064679008
647.5	75.230202381	0.3068338406
653.5	75.7805952381	0.307194802
659.5	75.8500119048	0.3075520508
665.5	76.3822857143	0.307910346
671.5	76.6245595238	0.3082714217
677.5	76.2216785714	0.3086294413
683.5	76.4595119048	0.308981277
689.5	78.1009761905	0.3093305593
695.5	79.2985	0.3096817377
701.5	79.6168809524	0.3100300609
707.5	79.050797619	0.3103768465
713.5	77.2103809524	0.3107220055
719.5	75.544047619	0.3110650853
725.5	74.1013809524	0.3114138517
731.5	74.5869404762	0.3117644708
737.5	76.0631904762	0.3121174519
743.5	76.2648690476	0.3124861782
749.5	76.1221904762	0.3128668307
755.5	75.9963452381	0.3132493018
761.5	74.9854047619	0.313635126
767.5	73.8692619048	0.3140169245
773.5	76.3087380952	0.3143797025
779.5	78.6201309524	0.3147251652
785.5	77.5727857143	0.3150656264
791.5	76.9662142857	0.3154045122
797.5	76.5583690476	0.3198909973
803.5	75.4683690476	0.3438535091
809.5	75.2789166667	0.3868442149
815.5	75.4248690476	0.4323105132
821.5	74.0604047619	0.4703665516
827.5	72.0703214286	0.4954449898
833.5	70.3641309524	0.5086576283
839.5	68.4654880952	0.5146635819
845.5	66.716702381	0.5184652635
851.5	63.8012738095	0.5237318931
857.5	63.1370119048	0.5344424933
863.5	66.0594166667	0.5484063991
869.5	68.3699642857	0.5522391532
875.5	69.6505952381	0.5418915993
881.5	70.4187857143	0.5329010931
887.5	71.2380833333	0.5357705205
893.5	73.0810119048	0.542343002
899.5	74.2406904762	0.5437031957
905.5	72.5421904762	0.5457426214
911.5	71.4904166667	0.5555566649
917.5	72.1372261905	0.5637543605
923.5	72.4019404762	0.5573549675
929.5	72.3065833333	0.5455149124
935.5	71.9573452381	0.5363469656
941.5	72.4519285714	0.5223948032
