#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
9.530000000000000000e+02	2.965659924125637554e+04	nan	2.859712850682460339e+04	nan	4.330181500043372295e-02	nan	2.713584859723608966e-01	nan	6.816618304739998280e+01	nan	1.310318950796215631e+01	nan	4.037999999999897227e-02	5.976956436294552505e-02	2.784900000000000153e-01	5.202382972419355295e-02	7.221183630952501176e+01	7.065697542753038296e-02	1.175031495837296040e-02	nan	1.231931121869407966e-02	nan
9.540000000000000000e+02	2.974170334302238189e+04	nan	2.867830187619955177e+04	nan	4.173849749656915326e-02	nan	2.709130110477520059e-01	nan	6.827548461305185867e+01	nan	1.310140913485975034e+01	nan	3.882000000000118689e-02	5.976956436294552505e-02	2.778999999999999804e-01	5.202382972419355295e-02	7.231220833334167253e+01	7.065697542753038296e-02	1.130750203340460773e-02	nan	1.256340843784828180e-02	nan
9.550000000000000000e+02	2.983014020529716072e+04	nan	2.875789811037016261e+04	nan	4.178832229165451578e-02	nan	2.704572950866587777e-01	nan	6.849234201480111039e+01	nan	1.312084044276264194e+01	nan	3.875999999999635293e-02	5.976956436294552505e-02	2.772999999999999909e-01	5.202382972419355295e-02	7.252693452382500539e+01	7.065697542753038296e-02	1.130195661321040622e-02	nan	1.253623596614478544e-02	nan
9.560000000000000000e+02	2.991862046001970521e+04	nan	2.883766687052277848e+04	nan	4.253043553782317326e-02	nan	2.700108395395555694e-01	nan	6.870931750867207199e+01	nan	1.314053332456637690e+01	nan	3.933999999999571173e-02	5.976956436294552505e-02	2.767100000000000115e-01	5.202382972419355295e-02	7.274166071430833824e+01	7.065697542753038296e-02	1.148367860555058427e-02	nan	1.238637480186056961e-02	nan
9.570000000000000000e+02	3.000570057035269929e+04	nan	2.891840074270059995e+04	nan	4.187640498004020079e-02	nan	2.695638954626667361e-01	nan	6.892645323398734547e+01	nan	1.316029667410509774e+01	nan	3.862999999999772172e-02	5.976956436294552505e-02	2.761199999999999766e-01	5.202382972419355295e-02	7.295638690479167110e+01	7.065697542753038296e-02	1.128836685439185347e-02	nan	1.228126669004570189e-02	nan
9.580000000000000000e+02	3.009428734405512660e+04	nan	2.899982556843217753e+04	nan	4.248177805990956818e-02	nan	2.691066952619353692e-01	nan	6.914385996806655044e+01	nan	1.318003484451321583e+01	nan	3.907999999999844931e-02	5.976956436294552505e-02	2.755199999999999871e-01	5.202382972419355295e-02	7.317111309527500396e+01	7.065697542753038296e-02	1.143213090255325651e-02	nan	1.222480645594151497e-02	nan
9.590000000000000000e+02	3.018176010031762416e+04	nan	2.908162645449152114e+04	nan	4.366678886901089601e-02	nan	2.686489964650348727e-01	nan	6.936154210206304072e+01	nan	1.319966883485415110e+01	nan	4.005999999999687589e-02	5.976956436294552505e-02	2.749199999999999977e-01	5.202382972419355295e-02	7.338583928575833681e+01	7.065697542753038296e-02	1.173103900851033173e-02	nan	1.254236074632091719e-02	nan
9.600000000000000000e+02	3.026700404156396689e+04	nan	2.916135626136167775e+04	nan	4.266931536642268319e-02	nan	2.682005752672727561e-01	nan	6.948050031504024560e+01	nan	1.320019321430675063e+01	nan	3.903999999999996362e-02	5.976956436294552505e-02	2.743300000000000183e-01	5.202382972419355295e-02	7.349557638893332978e+01	7.065697542753038296e-02	1.144393492753524415e-02	nan	1.301521288774938265e-02	nan
9.610000000000000000e+02	3.035438657268915631e+04	nan	2.923818942641434114e+04	nan	4.260092069825761191e-02	nan	2.677516640738773490e-01	nan	6.950003762534821306e+01	nan	1.318161336281070817e+01	nan	3.887000000000284672e-02	5.976956436294552505e-02	2.737399999999999833e-01	5.202382972419355295e-02	7.350032440480001128e+01	7.065697542753038296e-02	1.140646740803775983e-02	nan	1.257304942770006914e-02	nan
9.620000000000000000e+02	3.044205613454625927e+04	nan	2.931772462634737167e+04	nan	4.281833823860399513e-02	nan	2.672729047745334707e-01	nan	6.951877777195069541e+01	nan	1.316291674271212742e+01	nan	3.896000000000299224e-02	5.976956436294552505e-02	2.731199999999999739e-01	5.202382972419355295e-02	7.350507242066666436e+01	7.065697542753038296e-02	1.144418163865017039e-02	nan	1.224414204745420329e-02	nan
