#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
9.930000000000000000e+02	3.332116546071609628e+04	nan	3.218078587317885103e+04	nan	4.431033566651187278e-02	nan	2.603389214385772865e-01	nan	7.103898282991616497e+01	nan	1.316442550139822742e+01	nan	4.228000000000520231e-02	5.976956436294552505e-02	2.524700000000000277e-01	5.202382972419355295e-02	7.096597916666667061e+01	7.065697542753038296e-02	1.153570499600102377e-02	nan	1.149662905699734734e-02	nan
9.940000000000000000e+02	3.340785283702700690e+04	nan	3.226776789156374070e+04	nan	4.391896152533991682e-02	nan	2.597165046700080082e-01	nan	7.105732472222348406e+01	nan	1.313635783324662043e+01	nan	4.192999999999358351e-02	5.976956436294552505e-02	2.518099999999999783e-01	5.202382972419355295e-02	7.102349702379999030e+01	7.065697542753038296e-02	1.140647917609784699e-02	nan	1.136598853786773347e-02	nan
9.950000000000000000e+02	3.349552230843545840e+04	nan	3.235574968009610893e+04	nan	4.471067652708592133e-02	nan	2.590937960459037681e-01	nan	7.107517630267285824e+01	nan	1.310819894834264687e+01	nan	4.270999999999958163e-02	5.976956436294552505e-02	2.511499999999999844e-01	5.202382972419355295e-02	7.108101488093333842e+01	7.065697542753038296e-02	1.158425890518317673e-02	nan	1.130644975956552993e-02	nan
9.960000000000000000e+02	3.358184634592330985e+04	nan	3.244419477305324835e+04	nan	4.417313465926323707e-02	nan	2.584811140741031243e-01	nan	7.112055510691713778e+01	nan	1.308519600234933478e+01	nan	4.222000000000036835e-02	5.976956436294552505e-02	2.505000000000000004e-01	5.202382972419355295e-02	7.116637400791665868e+01	7.065697542753038296e-02	1.141792105887173836e-02	nan	1.118869785605531783e-02	nan
9.970000000000000000e+02	3.366942796387669659e+04	nan	3.253357067835207636e+04	nan	4.334304374243715813e-02	nan	2.578578237513593496e-01	nan	7.119276921530061486e+01	nan	1.306718875108003886e+01	nan	4.144999999999754436e-02	5.976956436294552505e-02	2.498400000000000065e-01	5.202382972419355295e-02	7.127957440474999373e+01	7.065697542753038296e-02	1.117634293418481861e-02	nan	1.063072534702679504e-02	nan
9.980000000000000000e+02	3.375890267003852205e+04	nan	3.262763763684796868e+04	nan	4.349572910208212434e-02	nan	2.572342412749791252e-01	nan	7.126279072671285064e+01	nan	1.304869297527761773e+01	nan	4.161999999999466127e-02	5.976956436294552505e-02	2.491800000000000126e-01	5.202382972419355295e-02	7.139277480158332878e+01	7.065697542753038296e-02	1.118859087427612371e-02	nan	1.017619617494462843e-02	nan
9.990000000000000000e+02	3.384827942992158205e+04	nan	3.272590618265904050e+04	nan	4.343936717307572692e-02	nan	2.566103665453631222e-01	nan	7.133234986473063088e+01	nan	1.303007043765205708e+01	nan	4.158999999999934971e-02	5.976956436294552505e-02	2.485199999999999909e-01	5.202382972419355295e-02	7.150597519841666383e+01	7.065697542753038296e-02	1.114699193278157613e-02	nan	1.078778422425685432e-02	nan
1.000000000000000000e+03	3.393798973078392737e+04	nan	3.281860362443317717e+04	nan	4.250612590532153873e-02	nan	2.559965273172941647e-01	nan	7.140439273396641795e+01	nan	1.301183182046520415e+01	nan	4.071999999999320607e-02	5.976956436294552505e-02	2.478700000000000070e-01	5.202382972419355295e-02	7.161917559524999888e+01	7.065697542753038296e-02	1.088142062147398961e-02	nan	1.144753485018865612e-02	nan
1.001000000000000000e+03	3.402988949596959719e+04	nan	3.290595867624885432e+04	nan	4.256445461122008306e-02	nan	2.553720700953489575e-01	nan	7.147826985536872257e+01	nan	1.299390784258548592e+01	nan	4.080000000000438831e-02	5.976956436294552505e-02	2.472100000000000131e-01	5.202382972419355295e-02	7.173237599208333393e+01	7.065697542753038296e-02	1.086977288654679408e-02	nan	1.182510609043858213e-02	nan
1.002000000000000000e+03	3.412188773829144338e+04	nan	3.299052451374341763e+04	nan	4.350891656787742728e-02	nan	2.547576528027592491e-01	nan	7.156765721079848674e+01	nan	1.297878445792912316e+01	nan	4.173000000000115506e-02	5.976956436294552505e-02	2.465600000000000014e-01	5.202382972419355295e-02	7.185997916669165875e+01	7.065697542753038296e-02	1.108422946082353658e-02	nan	1.222698741630087911e-02	nan
1.003000000000000000e+03	3.421210600772861653e+04	nan	3.307231080876052147e+04	nan	4.350452225896347253e-02	nan	2.541326126917999861e-01	nan	7.167172495005611665e+01	nan	1.296634099012646857e+01	nan	4.174999999999329248e-02	5.976956436294552505e-02	2.459000000000000075e-01	5.202382972419355295e-02	7.200198511907498755e+01	7.065697542753038296e-02	1.105591790557895575e-02	nan	1.187286009198323423e-02	nan
1.004000000000000000e+03	3.430255530452516541e+04	nan	3.315653651278235338e+04	nan	4.385414518498681469e-02	nan	2.535176169399577795e-01	nan	7.177473595879337154e+01	nan	1.295359601676977945e+01	nan	4.210999999999387455e-02	5.976956436294552505e-02	2.452499999999999958e-01	5.202382972419355295e-02	7.214399107145833057e+01	7.065697542753038296e-02	1.111779838023678121e-02	nan	1.168466464471988597e-02	nan
1.005000000000000000e+03	3.439250117022620543e+04	nan	3.324211877212874242e+04	nan	4.445329523611503408e-02	nan	2.529023329679574439e-01	nan	7.187731478826502496e+01	nan	1.294070688808130853e+01	nan	4.270999999999958163e-02	5.976956436294552505e-02	2.446000000000000119e-01	5.202382972419355295e-02	7.228599702384165937e+01	7.065697542753038296e-02	1.124234207332687994e-02	nan	1.172097272862030609e-02	nan
1.006000000000000000e+03	3.448145060740553890e+04	nan	3.332743592311555403e+04	nan	4.505203582015548935e-02	nan	2.522764189369968713e-01	nan	7.197941528003072165e+01	nan	1.292766579557132900e+01	nan	4.331000000000528871e-02	5.976956436294552505e-02	2.439399999999999902e-01	5.202382972419355295e-02	7.242800297622500239e+01	7.065697542753038296e-02	1.136556626253013534e-02	nan	1.137298920144098197e-02	nan
1.007000000000000000e+03	3.456943566480622394e+04	nan	3.341536355430272670e+04	nan	4.595186375839999116e-02	nan	2.516605559137192194e-01	nan	7.208047614562049432e+01	nan	1.291432915979692098e+01	nan	4.420000000000356977e-02	5.976956436294552505e-02	2.432900000000000063e-01	5.202382972419355295e-02	7.257000892860833119e+01	7.065697542753038296e-02	1.156427157871042950e-02	nan	1.102304037531349167e-02	nan
1.008000000000000000e+03	3.465590890206925542e+04	nan	3.350608262689539697e+04	nan	4.616534624672648246e-02	nan	2.510444043749153198e-01	nan	7.205327356861916144e+01	nan	1.287766653683888762e+01	nan	4.443000000000552063e-02	5.976956436294552505e-02	2.426399999999999946e-01	5.202382972419355295e-02	7.258383134924166313e+01	7.065697542753038296e-02	1.158955185127118204e-02	nan	1.090358432879765319e-02	nan
1.009000000000000000e+03	3.474219351538588671e+04	nan	3.359779558750036813e+04	nan	4.620210022560752861e-02	nan	2.504279642222427271e-01	nan	7.189810773959702317e+01	nan	1.281789281872431729e+01	nan	4.448999999999614374e-02	5.976956436294552505e-02	2.419900000000000106e-01	5.202382972419355295e-02	7.246947023812499822e+01	7.065697542753038296e-02	1.157029790229091408e-02	nan	1.072117744921519816e-02	nan
1.010000000000000000e+03	3.482862171355717146e+04	nan	3.369106892475617497e+04	nan	4.681999324358278314e-02	nan	2.498008843489861186e-01	nan	7.174232567183433673e+01	nan	1.275813319978567506e+01	nan	4.510999999999398824e-02	5.976956436294552505e-02	2.413299999999999890e-01	5.202382972419355295e-02	7.235510912700833330e+01	7.065697542753038296e-02	1.169567571746053455e-02	nan	1.055017846775464438e-02	nan
1.011000000000000000e+03	3.491412340017687529e+04	nan	3.378585405119326606e+04	nan	4.685656821688950757e-02	nan	2.491838643551845534e-01	nan	7.158632199644831928e+01	nan	1.269845202276292184e+01	nan	4.516999999999882220e-02	5.976956436294552505e-02	2.406800000000000050e-01	5.202382972419355295e-02	7.224074801589166839e+01	7.065697542753038296e-02	1.167590073870684690e-02	nan	1.054682825148604668e-02	nan
1.012000000000000000e+03	3.499976989738328848e+04	nan	3.388066928627203015e+04	nan	4.632283097578047265e-02	nan	2.485665554517905163e-01	nan	7.143042015921658106e+01	nan	1.263895053255760104e+01	nan	4.467999999999960892e-02	5.976956436294552505e-02	2.400299999999999934e-01	5.202382972419355295e-02	7.212638690477500347e+01	7.065697542753038296e-02	1.151430653442525598e-02	nan	1.042043408932417058e-02	nan
1.013000000000000000e+03	3.508661837557954277e+04	nan	3.397663457825775549e+04	nan	4.715709435521246023e-02	nan	2.479489575403431290e-01	nan	7.127393557064193885e+01	nan	1.257948915978454352e+01	nan	4.550999999999305601e-02	5.976956436294552505e-02	2.393800000000000094e-01	5.202382972419355295e-02	7.201202579365833856e+01	7.065697542753038296e-02	1.169255238600652898e-02	nan	1.038776234715025303e-02	nan
1.014000000000000000e+03	3.517214290153307229e+04	nan	3.407290170168442273e+04	nan	4.749373123023181015e-02	nan	2.473310705223518702e-01	nan	7.118627389187189181e+01	nan	1.253246709253039626e+01	nan	4.586000000000467480e-02	5.976956436294552505e-02	2.387299999999999978e-01	5.202382972419355295e-02	7.196692460317500206e+01	7.065697542753038296e-02	1.174667538827408979e-02	nan	1.060670507740306065e-02	nan
1.015000000000000000e+03	3.525727337181049370e+04	nan	3.416718168709953898e+04	nan	4.645348478952317922e-02	nan	2.467128942992968255e-01	nan	7.116828689672198038e+01	nan	1.249795147822430863e+01	nan	4.488000000000624823e-02	5.976956436294552505e-02	2.380800000000000138e-01	5.202382972419355295e-02	7.199108333332500820e+01	7.065697542753038296e-02	1.146067368271162443e-02	nan	1.070063319806089340e-02	nan
1.016000000000000000e+03	3.534452827738454653e+04	nan	3.426063410075494903e+04	nan	4.618960981835314866e-02	nan	2.461047936982387885e-01	nan	7.115042176461784607e+01	nan	1.246347738738654698e+01	nan	4.465000000000429736e-02	5.976956436294552505e-02	2.374400000000000122e-01	5.202382972419355295e-02	7.201524206347500012e+01	7.065697542753038296e-02	1.136748439534794597e-02	nan	1.072138064716602820e-02	nan
1.017000000000000000e+03	3.543249848831434792e+04	nan	3.435390567023926997e+04	nan	4.658512334998126531e-02	nan	2.454860410907403201e-01	nan	7.113273802549451830e+01	nan	1.242909698723917700e+01	nan	4.502999999999701686e-02	5.976956436294552505e-02	2.367900000000000005e-01	5.202382972419355295e-02	7.203940079362500626e+01	7.065697542753038296e-02	1.143599750491070682e-02	nan	1.081919088634567504e-02	nan
1.018000000000000000e+03	3.551994166933730594e+04	nan	3.444633402375524747e+04	nan	4.558666554688425854e-02	nan	2.448669989829598548e-01	nan	7.111549657238862210e+01	nan	1.239479264584315388e+01	nan	4.404999999999859028e-02	5.976956436294552505e-02	2.361399999999999888e-01	5.202382972419355295e-02	7.206355952377499818e+01	7.065697542753038296e-02	1.116266998610543869e-02	nan	1.094395198291494252e-02	nan
1.019000000000000000e+03	3.560952597141241131e+04	nan	3.453770869366983970e+04	nan	4.466037240959639526e-02	nan	2.442580391675186202e-01	nan	7.109872577054052556e+01	nan	1.236059499275995677e+01	nan	4.313999999999396096e-02	5.976956436294552505e-02	2.354999999999999871e-01	5.202382972419355295e-02	7.208771825392500432e+01	7.065697542753038296e-02	1.090865499325916442e-02	nan	1.128840608508660005e-02	nan
