#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
4.500000000000000000e+01	4.571894357755035543e+01	nan	-6.277000000000000313e+01	nan	3.769205376685218489e-01	nan	8.701831406961783033e-01	nan	4.910406709714460050e+01	nan	4.500000000000000000e+01	nan	2.893098035132513068e-01	2.000000000000000111e-01	8.688243351463825759e-01	6.961035283222912103e-03	4.500000000000000000e+01	2.000000000000000111e-01	4.254084270574403637e-01	nan	inf	nan
4.600000000000000000e+01	4.806962573708589304e+01	nan	-6.277000000000000313e+01	nan	2.845449034508229502e-01	nan	8.671149120648060649e-01	nan	5.019486491471062095e+01	nan	4.600000000000000000e+01	nan	2.183519255259259717e-01	2.000000000000000111e-01	8.657311628028484529e-01	7.114025069667371214e-03	4.600000000000000000e+01	2.000000000000000111e-01	3.206408433193619900e-01	nan	inf	nan
4.700000000000000000e+01	5.118838000946032452e+01	nan	-6.277000000000000313e+01	nan	3.819609784710142342e-01	nan	8.640489850124185578e-01	nan	5.128548637926282083e+01	nan	4.700000000000000000e+01	nan	2.930103985802391953e-01	2.000000000000000111e-01	8.626404997333895208e-01	7.267014856111831192e-03	4.700000000000000000e+01	2.000000000000000111e-01	4.255058768892571730e-01	nan	inf	nan
4.800000000000000000e+01	5.353852381313864583e+01	nan	-6.277000000000000313e+01	nan	2.509804980317398293e-01	nan	8.609686329817125561e-01	nan	5.237605176884507330e+01	nan	4.800000000000000000e+01	nan	1.924849749400579790e-01	2.000000000000000111e-01	8.595356469725524695e-01	7.420004642556290303e-03	4.800000000000000000e+01	2.000000000000000111e-01	2.761486725820528898e-01	nan	inf	nan
4.900000000000000000e+01	5.715976157122660339e+01	nan	-6.277000000000000313e+01	nan	2.928280593138540833e-01	nan	8.578814473801184004e-01	nan	5.346655606686883999e+01	nan	4.900000000000000000e+01	nan	2.244938019189121059e-01	2.000000000000000111e-01	8.564241845053727209e-01	7.572994429000750281e-03	4.900000000000000000e+01	2.000000000000000111e-01	3.200659459884444002e-01	nan	inf	nan
5.000000000000000000e+01	6.028411770012294113e+01	nan	-6.277000000000000313e+01	nan	3.075796020988409984e-01	nan	8.547887295425518062e-01	nan	5.455692317124194801e+01	nan	5.000000000000000000e+01	nan	2.357255249767693239e-01	2.000000000000000111e-01	8.533074121035897353e-01	7.725984215445209392e-03	5.000000000000000000e+01	2.000000000000000111e-01	3.323312716843379588e-01	nan	inf	nan
5.100000000000000000e+01	6.329316344815547524e+01	nan	-6.277000000000000313e+01	nan	3.351037662528906780e-01	nan	8.516868387717327904e-01	nan	5.564677864005287944e+01	nan	5.100000000000000000e+01	nan	2.567385105953449154e-01	2.000000000000000111e-01	8.501816960620316443e-01	7.878974001889669371e-03	5.100000000000000000e+01	2.000000000000000111e-01	3.588288132521466611e-01	nan	inf	nan
5.200000000000000000e+01	6.608000765650311337e+01	nan	-6.277000000000000313e+01	nan	4.065119355302366233e-01	nan	8.485697375443407298e-01	nan	5.673638939610655285e+01	nan	5.200000000000000000e+01	nan	3.113563569301514011e-01	2.000000000000000111e-01	8.470410106666893535e-01	8.031963788334128482e-03	5.200000000000000000e+01	2.000000000000000111e-01	4.286470660969677327e-01	nan	inf	nan
5.300000000000000000e+01	6.841292925819624315e+01	nan	-6.277000000000000313e+01	nan	2.834791835378631664e-01	nan	8.454278147090997786e-01	nan	5.782516127897382319e+01	nan	5.300000000000000000e+01	nan	2.170696128027228555e-01	2.000000000000000111e-01	8.438757639640087627e-01	8.184953574778589327e-03	5.300000000000000000e+01	2.000000000000000111e-01	2.944240622284219344e-01	nan	inf	nan
5.400000000000000000e+01	7.180939078525776154e+01	nan	-6.277000000000000313e+01	nan	3.160612654092512241e-01	nan	8.422847209183458306e-01	nan	5.891407036526318564e+01	nan	5.400000000000000000e+01	nan	2.419323395485547257e-01	2.000000000000000111e-01	8.407095649190337028e-01	8.337943361223048439e-03	5.400000000000000000e+01	2.000000000000000111e-01	3.281017713490437804e-01	nan	inf	nan
